x,y,z,size
-0.9846266,-3.875134,23.41508,0.01
-1.40545,-2.757742,23.41508,0.01
-1.852322,-2.305237,23.41508,0.01
-2.023585,-2.185342,23.41508,0.01
-2.08391,-2.120124,23.41508,0.01
-0.79133,-0.142697,23.41508,0.01
0.5573016,0.8973211,23.41508,0.01
0.7640111,0.8147812,23.41508,0.01
0.8040375,0.6783956,23.41508,0.01
0.9494829,0.8020133,23.41508,0.01
1.230666,0.6504166,23.41508,0.01
1.213024,0.4795401,23.41508,0.01
1.284881,0.4666227,23.41508,0.01
1.194565,0.4640649,23.41508,0.01
1.368467,0.5666004,23.41508,0.01
1.64816,0.4566447,23.41508,0.01
1.670454,0.5192615,23.41508,0.01
1.585731,0.4794595,23.41508,0.01
1.670148,0.4286667,23.41508,0.01
1.462707,0.7343003,23.41508,0.01
1.346469,0.7312724,23.41508,0.01
1.368496,1.032916,23.41508,0.01
1.488949,1.184882,23.41508,0.01
1.711094,1.079755,23.41508,0.01
1.867846,0.9188232,23.41508,0.01
1.906892,0.9439303,23.41508,0.01
1.880886,0.9105545,23.41508,0.01
1.340493,0.7648729,23.41508,0.01
-1.117462,0.1486096,23.41508,0.01
-1.861028,-0.2269098,23.41508,0.01
-2.024701,-0.2862408,23.41508,0.01
-0.3815147,-0.1649697,23.41508,0.01
2.123221,0.3567097,23.41508,0.01
2.590471,0.5762051,23.41508,0.01
2.453024,0.8419568,23.41508,0.01
2.308393,0.9958388,23.41508,0.01
2.28581,0.9830886,23.41508,0.01
2.28792,1.01225,23.41508,0.01
2.331636,1.228986,23.41508,0.01
2.34075,1.269845,23.41508,0.01
2.474212,1.327359,23.41508,0.01
2.557385,1.490138,23.41508,0.01
2.443223,1.377047,23.41508,0.01
2.295826,1.363389,23.41508,0.01
2.176127,1.370387,23.41508,0.01
2.160947,1.323215,23.41508,0.01
2.353019,0.9539782,23.41508,0.01
2.059017,1.286974,23.41508,0.01
1.65858,1.359457,23.41508,0.01
1.487911,0.9207032,23.41508,0.01
1.881571,2.569938,23.41508,0.01
1.890641,1.587286,23.41508,0.01
3.088542,4.063481,23.41508,0.01
